"ANIO","MES","CONGLOMERADO","MUESTRA","SELVIV","HOGAR","REGION","LLAVE_PANEL","ESTRATO","C201","C203","C204","C205","C206","C207","C208","C300n","NROINF","C301_DIA","C301_MES","C301_ANIO","C303","C304","C305","C306_1","C306_2","C306_3","C306_4","C306_5","C306_6","C306_7","C306_8","C306_9","C306_10","C306_10A","C306_11","C306A","C308_COD","C309_COD","C310","C311","C312","C313","C317","C317A","C318_1","C318_2","C318_3","C318_4","C318_5","C318_6","C318_7","C318_T","C328_T","whoraT","C330","C331","C333","C334","P209H","C335","C338","C339_1","C341_T","C342","C344","C345_1","C347_T","C348","C350","C352","C353","C354","C355","C356","C357_I","C358","C359","SEGURO1","C361_1","C362_1","C361_2","C362_2","C361_3","C362_3","C361_4","C362_4","C361_5","C362_5","C361_6","C362_6","C361_7","C362_7","C361_8","C362_8","C364_1","C365_1","C364_2","C365_2","C364_3","C365_3","C364_4","C365_4","C366","C366_1","C366_2","C375_1","C375_2","C375_3","C375_4","C375_5","C375_6","C376","C377","OCUP300","I339_1","D341_T","I342","D344","I345_1","I348","D347_T","D350","D351_T","INGTOT","INGTOTP","ingtrabw","RESIDENT","fa_def25"
2024,"12","17890",1,"0119",1,1,"202412178901011912",1,2,2,1,2,,1,66,2,2,27,12,1957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,1,3,,,1,1,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,368.0542875110565
2024,"12","1749401",1,"0050",1,1,"20240917494011005011",1,1,1,1,2,,2,37,1,1,14,12,1986,1,,,,,,,,,,,,,,,,7351,1391,2,,2,2,1,2,5,9,9,9,0,0,4,36,,36,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,260,10,,,,,,270,270,270,1,427.55884418637265
2024,"12","1749401",1,"0050",1,1,"20240917494011005012",1,2,3,1,2,,1,17,2,2,10,9,2007,1,,,,,,,,,,,,,,,,5223,1391,4,,2,2,1,2,1,1,1,1,1,1,1,7,,,1,,2,,,,,,,,,,,,,2,4,2,2,5,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,376.77051713689843
2024,"12","1764101",1,"0014",1,1,"20240917641011001411",1,1,1,1,2,,1,41,1,1,31,7,1983,1,,,,,,,,,,,,,,,,8331,4922,2,,3,2,1,1,8,8,8,8,8,8,8,56,,56,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,2100,,,,,,,2100,2100,2100,1,367.0611007467648
2024,"12","1764101",1,"0014",1,1,"20240917641011001412",1,2,2,1,2,,2,41,2,2,23,8,1983,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,13,2,2,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,2,,,,,,,,,,,,,1,344.06135105175156
2024,"12","1764101",1,"0014",1,1,"20240917641011001413",1,3,3,1,2,,1,22,3,2,8,9,2002,1,,,,,,,,,,,,,,,,9622,7830,3,4,1,,2,50,8,0,12,8,12,8,12,60,,60,1,,2,,2,2,4,1200,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,1,1200,,,,,,,,13,1200,1200,1213,1,303.19142014071355
2024,"12","1764101",1,"0014",1,1,"20240917641011001414",1,4,3,1,2,,2,19,4,4,10,1,2005,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,2,2,11,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,336.0707382398475
2024,"12","1764101",1,"0014",1,1,"20240917641011001415",1,5,3,1,2,,1,17,5,5,13,8,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,1,1,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,5,4,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,303.19142014071355
2024,"12","1764101",1,"0014",1,1,"20240917641011001416",1,6,3,1,2,,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","1764101",1,"0014",1,1,"20240917641011001417",1,7,3,1,2,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","17394",1,"0014",1,1,"202309173941001411",1,1,1,1,2,,1,41,1,1,8,3,1983,1,,,,,,,,,,,,,,,,9621,4649,3,5,1,,1,20,0,11,11,11,13,13,11,70,,70,1,,2,,2,2,2,550,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,2382,,,,,,,,,2382,2382,2382,1,470.07783618426146
2024,"12","17394",1,"0014",1,1,"202309173941001412",1,2,2,1,1,,2,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2024,"12","17394",1,"0014",1,1,"202309173941001413",1,3,3,1,2,,1,21,3,3,12,8,2003,1,,,,,,,,,,,,,,,,5414,8010,3,4,1,,1,20,12,0,12,12,12,12,12,72,,72,1,,2,,2,2,4,1200,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1200,,,,,,,,,1200,1200,1200,1,388.28294918590916
2024,"12","17394",1,"0014",1,1,"202309173941001414",1,4,3,1,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2024,"12","17394",1,"0014",1,1,"202309173941001415",1,5,6,1,2,,1,77,5,5,14,12,1946,1,,,,,,,,,,,,,,,,9535,4782,2,,3,2,1,1,5,5,5,5,5,5,5,35,,35,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,840,,,,,,,840,840,840,1,390.2245437607648
2024,"12","23790",1,"0052",1,1,"202409237901005211",1,1,1,1,2,,2,34,1,1,24,1,1990,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,1,1,4,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,1200.0947270194083
2024,"12","23790",1,"0052",1,1,"202409237901005212",1,2,2,1,2,,1,38,2,1,14,8,1986,1,,,,,,,,,,,,,,,,2131,1030,3,5,1,,4,150,0,10,9,10,9,9,9,56,,56,2,48,1,1,1,2,4,5000,30,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,5000,900,,,,,,,1418,5900,5900,7318,1,1280.318437841261
2024,"12","23790",1,"0052",1,1,"202409237901005213",1,3,3,1,2,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","2396302",1,"0021",1,1,"20240923963021002111",1,1,1,1,2,,1,49,1,1,16,3,1975,1,,,,,,,,,,,,,,,,5212,4711,2,,3,2,1,3,0,8,8,0,4,8,4,32,12,44,1,,2,,2,1,,,,,,100,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,,,78,300,100,,,,,478,378,478,1,886.5088935642154
2024,"12","2396302",1,"0021",1,1,"20240923963021002112",1,2,3,1,2,,2,22,2,2,20,1,2002,1,,,,,,,,,,,,,,,,4419,6920,7,5,2,1,1,3,0,4,4,4,4,4,4,24,29,60,2,60,2,,2,2,4,512,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,2,,2,2,2,2,2,2,10,7,1,512,,,,,,,,,512,512,512,1,977.7563107177103
2024,"12","2396302",1,"0021",1,1,"20240923963021002113",1,3,11,2,,1,1,72,3,3,18,6,1952,1,,,,,,,,,,,,,,,,9612,3811,2,,3,2,1,1,3,3,3,3,3,3,3,21,,21,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,4,5,,2,2,2,2,2,2,1,1,1,,,150,,,,,,,150,150,150,1,886.5088935642154
2024,"12","47117",1,"0016",1,1,"202409471171001611",1,1,1,1,2,,2,74,1,1,17,8,1950,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,2,2,7,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,1,5,2,,2,,9,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,867.4080854442423
2024,"12","27608",1,"0086",1,1,"202409276081008611",1,1,1,1,2,,1,69,1,1,26,2,1955,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,1,1,,,1,1,1,3,2,,2,,2,,2,,2,,2,,2,,2,,1,3,2,,2,,5,1,,2,2,2,2,2,2,1,1,3,,,,,,,,,,,,,1,1171.2594125565904
2024,"12","27608",1,"0086",1,1,"202409276081008614",1,2,3,1,1,,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2024,"12","27608",1,"0086",1,1,"202409276081008613",1,3,3,1,2,,1,35,3,3,14,9,1989,1,,,,,,,,,,,,,,,,5414,8010,3,4,1,,5,5000,11,11,11,11,1,11,11,67,,67,1,,2,,2,2,4,1380,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,8,1,,2,2,2,2,2,2,10,5,1,1380,,,,,,,,400,1380,1380,1780,1,1410.9391607171626
2024,"12","20727",1,"0128",1,1,"202309207271012811",1,1,1,1,2,,2,54,1,1,12,11,1970,1,,,,,,,,,,,,,,,,9511,4781,2,,3,2,1,1,0,6,6,6,6,6,6,36,,36,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,4,5,,2,2,2,2,2,2,10,7,1,,,606,22,,,,,,628,628,628,1,788.4032224324233
2024,"12","20727",1,"0128",1,1,"202309207271012812",1,2,2,1,2,,1,56,2,2,15,11,1968,1,,,,,,,,,,,,,,,,8331,4921,3,5,2,2,3,52,0,0,0,8,8,8,8,32,,48,2,48,1,1,1,1,3,750,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1500,,,,,,,,,1500,1500,1500,1,853.9958349405586
2024,"12","20727",1,"0128",1,1,"202309207271012813",1,3,3,1,2,,2,20,3,2,3,2,2004,1,,,,,,,,,,,,,,,,4222,8220,3,5,1,,5,9998,0,6,6,6,6,6,0,30,,30,1,,2,,2,2,4,1050,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,1050,,,,,,,,331,1050,1050,1381,1,941.8967175643871
2024,"12","20727",1,"0128",1,1,"202309207271012814",1,4,3,1,2,,1,15,4,4,13,4,2009,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,3,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,2,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,849.746707850576
2024,"12","20727",1,"0128",1,1,"202309207271012815",1,5,3,1,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","24621",1,"0006",1,1,"202309246211000611",1,1,1,1,2,,1,55,1,1,22,2,1969,1,,,,,,,,,,,,,,,,9549,4789,2,,3,2,1,1,0,9,9,9,9,9,9,54,,54,1,,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,822,,,,,,,822,822,822,1,801.1992969876919
2024,"12","25302",1,"0044",1,1,"202409253021004411",1,1,1,1,2,,1,64,1,1,31,3,1960,1,,,,,,,,,,,,,,,,2359,7490,2,,3,2,1,1,0,8,8,8,8,8,0,40,,40,1,,1,1,1,2,,,,,,,,,,,,,,,,,1,1,1,5,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,11,5,,2,2,2,2,2,2,10,9,1,,,3250,,,,,,,3250,3250,3250,1,804.3023901788274
2024,"12","25302",1,"0044",1,1,"202409253021004412",1,2,2,1,2,,2,53,2,2,5,5,1971,1,,,,,,,,,,,,,,,,5243,4791,3,5,1,,1,10,0,10,10,10,10,10,7,57,,57,1,,1,1,1,2,4,1025,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,8,1,,2,2,2,2,2,2,10,7,1,1025,,,,,,,,218,1025,1025,1243,1,742.5265677920133
2024,"12","25302",1,"0044",1,1,"202409253021004413",1,3,3,1,2,,1,24,3,3,2,3,2000,1,,,,,,,,,,,,,,,,3317,4773,7,5,1,,5,501,0,6,6,6,6,6,0,30,,30,1,,2,,2,2,4,1200,50,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,10,4,,2,2,2,2,2,2,10,7,1,1200,473,,,,,,,,1673,1673,1673,1,800.3005169438316
2024,"12","49999",1,"0182",1,1,"202312499991018211",1,1,1,1,2,,1,32,1,1,25,4,1992,1,,,,,,,,,,,,,,,,7322,3100,3,5,3,2,1,3,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,2,400,,,,,,,,,,,,,,,1,6,2,,2,,2,,2,,2,,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,1,1,1,1732,,,,,,,,,1732,1732,1732,1,1302.9961606342354
2024,"12","49999",1,"0182",1,1,"202312499991018212",1,2,2,1,2,,2,35,2,2,22,5,1989,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,8,2,,2,2,2,2,2,2,10,1,4,,,,,,,,,,,,,1,1221.3514821674046
2024,"12","49999",1,"0182",1,1,"202312499991018213",1,3,3,1,2,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","49999",1,"0182",1,1,"202312499991018214",1,4,3,1,2,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","49999",1,"0182",1,1,"202312499991018215",1,5,3,1,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","21750",1,"0047",1,1,"202312217501004711",1,1,1,1,2,,2,36,1,1,17,7,1988,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,2,2,6,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,1,5,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,1035.7704212602741
2024,"12","21750",1,"0047",1,1,"202312217501004712",1,2,2,1,2,,1,40,2,2,1,8,1984,1,,,,,,,,,,,,,,,,3257,8423,3,2,,,5,1000,0,8,8,8,8,8,0,40,,40,1,,1,2,2,2,4,4000,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,7,1,4000,,,,,,,,,4000,4000,4000,1,1105.0094112184966
2024,"12","21750",1,"0047",1,1,"202312217501004713",1,3,3,1,2,,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","21750",1,"0047",1,1,"202312217501004714",1,4,3,1,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","2178402",1,"0011",1,1,"20230921784021001111",1,1,1,1,2,,2,57,1,1,18,6,1967,1,,,,,,,,,,,,,,,,9533,4799,2,,3,2,1,1,0,7,7,7,7,7,0,35,40,75,1,,1,2,2,2,,,,,,200,10,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,3,3,,2,2,2,2,2,2,1,1,1,,,800,100,200,,300,,,1400,900,1400,1,598.6448307607718
2024,"12","2178402",1,"0011",1,1,"20230921784021001114",1,2,3,1,2,,1,16,2,2,31,12,2007,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,5,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,645.2237378498706
2024,"12","22302",1,"0040",1,1,"202412223021004011",1,1,1,1,2,,2,52,1,1,11,5,1972,1,,,,,,,,,,,,,,,,5141,9602,2,,2,2,1,1,6,8,6,6,6,9,8,49,30,79,1,,1,1,1,2,,,,,,,,150,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,,,1747,,,150,,,,1897,1747,1897,1,769.7233932694903
2024,"12","22302",1,"0040",1,1,"202412223021004012",1,2,2,1,2,,1,46,2,1,3,3,1978,1,,,,,,,,,,,,,,,,9313,4100,3,5,1,,2,50,0,8,8,8,8,8,6,46,,46,1,,1,2,2,2,2,950,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,4114,,,,,,,,,4114,4114,4114,1,833.761904067815
2024,"12","22302",1,"0040",1,1,"202412223021004013",1,3,3,1,1,,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2024,"12","2297801",1,"0042",1,1,"20231222978011004211",1,1,1,1,2,,1,48,1,1,7,3,1976,1,,,,,,,,,,,,,,,,7322,4220,3,5,1,,2,40,0,8,8,8,8,8,8,48,,48,1,,2,,2,2,4,1500,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,8,2,,2,2,2,2,2,2,10,7,1,1500,,,,,,,,,1500,1500,1500,1,723.4497879629084
2024,"12","2297801",1,"0042",1,1,"20231222978011004213",1,5,3,1,2,,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","2297801",1,"0042",1,1,"20231222978011004214",1,3,3,1,2,,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","2297801",1,"0042",1,1,"20231222978011004215",1,4,3,1,2,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","2297801",1,"0042",1,1,"20231222978011004212",1,2,2,1,2,,2,37,2,2,27,12,1986,1,,,,,,,,,,,,,,,,5230,5610,3,5,1,,3,60,12,0,12,6,6,12,12,60,4,64,1,,1,1,1,2,4,1300,108,,,,,240,135,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,1,1300,468,,,,240,,135,46,2143,1768,2189,1,816.8853639555562
2024,"12","1828802",1,"0037",1,1,"20241218288021003711",,1,1,1,2,,1,55,1,1,4,12,1968,1,,,,,,,,,,,,,,,,7128,4330,1,,3,2,1,2,0,8,8,8,0,0,0,24,,40,2,40,2,,2,2,,,,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,9,1,,,2597,,,,,,,2597,2597,2597,1,780.9749964449492
2024,"12","1828802",1,"0037",1,1,"20241218288021003712",,2,2,1,2,,2,50,2,2,28,10,1974,1,,,,,,,,,,,,,,,,9111,9700,6,,,,1,1,0,8,0,8,0,8,0,24,,24,1,,2,,2,2,2,210,36,,,,,,,,,,,,,,1,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,9,1,909,156,,,,,,,,1065,1065,1065,1,720.9908744803247
2024,"12","17826",1,"0047",1,1,"202412178261004711",,1,1,1,2,,1,54,1,1,26,12,1969,1,,,,,,,,,,,,,,,,220,8423,3,1,,,5,9998,17,7,0,7,17,0,7,55,,55,1,,2,,2,2,4,2400,,,,,,,,,,,,,,,1,4,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,6,5,,2,2,2,2,2,2,10,7,1,2400,,,,,,,,50,2400,2400,2450,1,622.2520985429394
2024,"12","17826",1,"0047",1,1,"202412178261004712",,2,2,1,2,,2,44,2,2,15,8,1980,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,1,6,,,1,4,2,,2,,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,6,5,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,702.6177081641758
2024,"12","17826",1,"0047",1,1,"202412178261004713",,3,3,1,2,,1,24,3,3,30,3,2000,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,2,2,5,,,2,5,2,,2,,2,,2,,1,5,2,,2,,2,,2,,2,,2,,2,,10,3,,2,2,2,2,2,2,10,7,4,,,,,,,,,,,,,1,619.1560316295671
2024,"12","17826",1,"0047",1,1,"202412178261004714",,4,3,1,2,,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
2024,"12","2485901",1,"0055",1,1,"20241224859011005511",,1,1,1,2,,2,61,1,1,25,12,1962,1,,,,,,,,,,,,,,,,2341,8521,3,2,,,5,1500,0,6,6,6,6,6,0,30,,30,1,,1,1,1,2,4,3400,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,11,5,,2,2,2,2,2,2,10,1,1,3400,,,,,,,,83,3400,3400,3483,1,1125.2861643103822
2024,"12","2485901",1,"0055",1,1,"20241224859011005512",,2,8,1,2,,1,30,2,2,28,11,1994,1,,,,,,,,,,,,,,,,3321,7830,3,4,1,,4,200,0,8,8,8,8,8,5,45,,45,1,,2,,2,1,4,1325,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,1325,,,,,,,,217,1325,1325,1542,1,1468.336296680191
2024,"12","27575",1,"0077",1,1,"202412275751007711",,1,1,1,2,,1,63,1,1,24,5,1961,1,,,,,,,,,,,,,,,,2611,6910,2,,3,2,1,1,0,8,8,8,8,8,0,40,,40,1,,2,,2,2,,,,,,,,,,,,,,,,,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,11,6,,2,2,2,2,2,2,10,7,1,,,4850,,,,,,,4850,4850,4850,1,1595.0375228491564
2024,"12","27575",1,"0077",1,1,"202412275751007712",,2,2,1,2,,2,62,2,2,16,6,1962,1,,,,,,,,,,,,,,,,3212,8412,3,2,,,5,9998,0,8,8,12,8,8,0,44,,44,2,40,2,,2,2,4,2500,540,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,9,3,,2,2,2,2,2,2,10,7,1,2500,540,,,,,,,75,3040,3040,3115,1,1472.527934521407
2024,"12","27575",1,"0077",1,1,"202412275751007713",,3,3,1,2,,1,22,3,3,5,8,2002,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,2,5,,,1,6,2,,2,,2,,2,,2,,1,2,2,,2,,1,5,2,,2,,2,,10,2,,2,2,2,2,2,2,10,8,4,,,,,,,,,,,,,1,1587.1012813938937
